capture,camera_arm,depth_mode,method,repeat,formal,status,ok,reference_status,reference_corners,reference_rmse_px,center_mm,candidate_center_mm,delta_xyz_mm,center_distance_mm,delta_local_box_axes_mm,rotation_delta_deg,rotation_delta_sym180_deg,yaw_delta_sym180_deg,height_axis_angle_deg,opening_center_delta_mm,algorithm_seconds,fdp_client_seconds,container_wall_seconds,fast_path_seconds,fallback_seconds,fallback_total_seconds,fallback_triggered,rejection_reasons,fallback_reason,oom_killed,exit_code
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,FDP,rep01,True,accepted,True,available,77,0.322224885225296,"[696.5120084766999,20.39892252671033,532.7581239257306]",,"[3.0196958529628004,-3.224003271619563,-8.493644391777355]",9.573649000970596,"[3.2004369408097064,3.2361678877996547,-8.42253975850873]",179.34511554604694,2.5554959775790618,0.7361207102371736,2.4701322148778777,"[5.082190002161813,-6.3993082674410475,-7.116091760511867]",0.9567777430002025,1.1909173490003013,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,FDP,rep02,True,accepted,True,available,77,0.322224885225296,"[696.5120084766999,20.39892252671033,532.7581239257306]",,"[3.0196958529628004,-3.224003271619563,-8.493644391777355]",9.573649000970596,"[3.2004369408097064,3.2361678877996547,-8.42253975850873]",179.34511554604694,2.5554959775790618,0.7361207102371736,2.4701322148778777,"[5.082190002161813,-6.3993082674410475,-7.116091760511867]",0.9491113959993527,1.1818983100001788,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,FDP,rep03,True,accepted,True,available,77,0.322224885225296,"[696.5120084766999,20.39892252671033,532.7581239257306]",,"[3.0196958529628004,-3.224003271619563,-8.493644391777355]",9.573649000970596,"[3.2004369408097064,3.2361678877996547,-8.42253975850873]",179.34511554604694,2.5554959775790618,0.7361207102371736,2.4701322148778777,"[5.082190002161813,-6.3993082674410475,-7.116091760511867]",0.9379871350010944,1.1708974479988683,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,FDP,rep04,True,accepted,True,available,77,0.322224885225296,"[696.5120084766999,20.39892252671033,532.7581239257306]",,"[3.0196958529628004,-3.224003271619563,-8.493644391777355]",9.573649000970596,"[3.2004369408097064,3.2361678877996547,-8.42253975850873]",179.34511554604694,2.5554959775790618,0.7361207102371736,2.4701322148778777,"[5.082190002161813,-6.3993082674410475,-7.116091760511867]",0.9462981930009846,1.1791868170003,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,FDP,rep05,True,accepted,True,available,77,0.322224885225296,"[696.5120084766999,20.39892252671033,532.7581239257306]",,"[3.0196958529628004,-3.224003271619563,-8.493644391777355]",9.573649000970596,"[3.2004369408097064,3.2361678877996547,-8.42253975850873]",179.34511554604694,2.5554959775790618,0.7361207102371736,2.4701322148778777,"[5.082190002161813,-6.3993082674410475,-7.116091760511867]",0.949265817000196,1.182656153001517,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,FDP,warmup,False,accepted,True,available,77,0.322224885225296,"[696.5120084766999,20.39892252671033,532.7581239257306]",,"[3.0196958529628004,-3.224003271619563,-8.493644391777355]",9.573649000970596,"[3.2004369408097064,3.2361678877996547,-8.42253975850873]",179.34511554604694,2.5554959775790618,0.7361207102371736,2.4701322148778777,"[5.082190002161813,-6.3993082674410475,-7.116091760511867]",0.9356738440001209,1.167827801000385,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,FDP,rep01,True,accepted,True,available,77,0.322224885225296,"[696.9077886505346,18.969707927202208,532.4052177252246]",,"[3.4154760267975925,-4.653217871127685,-8.846550592283453]",10.563113671055607,"[4.630041589607366,3.6342931680479373,-8.771202795217318]",179.41321370666444,2.173648013906419,0.6404795956989915,2.0929287969360204,"[5.967869926437164,-6.61971671983742,-7.465285399171573]",0.9404002549999859,1.172383835999426,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,FDP,rep02,True,accepted,True,available,77,0.322224885225296,"[696.9077886505346,18.969707927202208,532.4052177252246]",,"[3.4154760267975925,-4.653217871127685,-8.846550592283453]",10.563113671055607,"[4.630041589607366,3.6342931680479373,-8.771202795217318]",179.41321370666444,2.173648013906419,0.6404795956989915,2.0929287969360204,"[5.967869926437164,-6.61971671983742,-7.465285399171573]",0.9467306770002324,1.1789033019995259,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,FDP,rep03,True,accepted,True,available,77,0.322224885225296,"[696.9077886505346,18.969707927202208,532.4052177252246]",,"[3.4154760267975925,-4.653217871127685,-8.846550592283453]",10.563113671055607,"[4.630041589607366,3.6342931680479373,-8.771202795217318]",179.41321370666444,2.173648013906419,0.6404795956989915,2.0929287969360204,"[5.967869926437164,-6.61971671983742,-7.465285399171573]",0.9702404260006006,1.2025013510010467,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,FDP,rep04,True,accepted,True,available,77,0.322224885225296,"[696.9077886505346,18.969707927202208,532.4052177252246]",,"[3.4154760267975925,-4.653217871127685,-8.846550592283453]",10.563113671055607,"[4.630041589607366,3.6342931680479373,-8.771202795217318]",179.41321370666444,2.173648013906419,0.6404795956989915,2.0929287969360204,"[5.967869926437164,-6.61971671983742,-7.465285399171573]",0.9288673600003676,1.1647842039983516,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,FDP,rep05,True,accepted,True,available,77,0.322224885225296,"[696.9077886505346,18.969707927202208,532.4052177252246]",,"[3.4154760267975925,-4.653217871127685,-8.846550592283453]",10.563113671055607,"[4.630041589607366,3.6342931680479373,-8.771202795217318]",179.41321370666444,2.173648013906419,0.6404795956989915,2.0929287969360204,"[5.967869926437164,-6.61971671983742,-7.465285399171573]",0.9472252579998894,1.18113522099884,,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,FDP,warmup,False,accepted,True,available,77,0.322224885225296,"[696.9077886505346,18.969707927202208,532.4052177252246]",,"[3.4154760267975925,-4.653217871127685,-8.846550592283453]",10.563113671055607,"[4.630041589607366,3.6342931680479373,-8.771202795217318]",179.41321370666444,2.173648013906419,0.6404795956989915,2.0929287969360204,"[5.967869926437164,-6.61971671983742,-7.465285399171573]",0.9401081360010721,1.173926494000625,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,lingbot,FDP,rep01,True,accepted,True,available,71,0.324135959148407,"[695.2995452024253,22.2556485088124,530.1700165764486]",,"[1.782555571054778,-1.7396286172182418,-11.546658804094779]",11.812245410078583,"[1.7052802262766815,2.069099729172606,-11.503911825484847]",178.58153263956277,2.528881324431333,1.4711074290167119,2.093500250180648,"[4.260227347605339,-3.7971860826435737,-10.160005152189733]",0.9400559939986124,1.1745628159987973,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,lingbot,FDP,rep02,True,accepted,True,available,71,0.324135959148407,"[695.2995452024253,22.2556485088124,530.1700165764486]",,"[1.782555571054778,-1.7396286172182418,-11.546658804094779]",11.812245410078583,"[1.7052802262766815,2.069099729172606,-11.503911825484847]",178.58153263956277,2.528881324431333,1.4711074290167119,2.093500250180648,"[4.260227347605339,-3.7971860826435737,-10.160005152189733]",0.9565172999991773,1.1909073970000463,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,lingbot,FDP,rep03,True,accepted,True,available,71,0.324135959148407,"[695.2995452024253,22.2556485088124,530.1700165764486]",,"[1.782555571054778,-1.7396286172182418,-11.546658804094779]",11.812245410078583,"[1.7052802262766815,2.069099729172606,-11.503911825484847]",178.58153263956277,2.528881324431333,1.4711074290167119,2.093500250180648,"[4.260227347605339,-3.7971860826435737,-10.160005152189733]",0.9361753299999691,1.174914330998945,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,lingbot,FDP,rep04,True,accepted,True,available,71,0.324135959148407,"[695.2995452024253,22.2556485088124,530.1700165764486]",,"[1.782555571054778,-1.7396286172182418,-11.546658804094779]",11.812245410078583,"[1.7052802262766815,2.069099729172606,-11.503911825484847]",178.58153263956277,2.528881324431333,1.4711074290167119,2.093500250180648,"[4.260227347605339,-3.7971860826435737,-10.160005152189733]",0.9445056970016594,1.1794081300013204,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,lingbot,FDP,rep05,True,accepted,True,available,71,0.324135959148407,"[695.2995452024253,22.2556485088124,530.1700165764486]",,"[1.782555571054778,-1.7396286172182418,-11.546658804094779]",11.812245410078583,"[1.7052802262766815,2.069099729172606,-11.503911825484847]",178.58153263956277,2.528881324431333,1.4711074290167119,2.093500250180648,"[4.260227347605339,-3.7971860826435737,-10.160005152189733]",0.9275677480000013,1.1615409279984306,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,lingbot,FDP,warmup,False,accepted,True,available,71,0.324135959148407,"[695.2995452024253,22.2556485088124,530.1700165764486]",,"[1.782555571054778,-1.7396286172182418,-11.546658804094779]",11.812245410078583,"[1.7052802262766815,2.069099729172606,-11.503911825484847]",178.58153263956277,2.528881324431333,1.4711074290167119,2.093500250180648,"[4.260227347605339,-3.7971860826435737,-10.160005152189733]",0.918568798000706,1.1527425610001956,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,raw,FDP,rep01,True,accepted,True,available,71,0.324135959148407,"[695.2112774053822,21.57424296035981,531.7466216465656]",,"[1.6942877740117046,-2.421034165670827,-9.970053733977746]",10.398749393600875,"[2.392436339583048,1.9352875269895216,-9.933020663415325]",179.7372644394985,1.8106319216534628,0.31355848497531724,1.7914649681476609,"[3.341528137471017,-4.626397613911922,-8.545629495395723]",0.9580142020004132,1.1955131400009122,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,raw,FDP,rep02,True,accepted,True,available,71,0.324135959148407,"[695.2112774053822,21.57424296035981,531.7466216465656]",,"[1.6942877740117046,-2.421034165670827,-9.970053733977746]",10.398749393600875,"[2.392436339583048,1.9352875269895216,-9.933020663415325]",179.7372644394985,1.8106319216534628,0.31355848497531724,1.7914649681476609,"[3.341528137471017,-4.626397613911922,-8.545629495395723]",0.9598908699990716,1.1956623240002955,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,raw,FDP,rep03,True,accepted,True,available,71,0.324135959148407,"[695.2112774053822,21.57424296035981,531.7466216465656]",,"[1.6942877740117046,-2.421034165670827,-9.970053733977746]",10.398749393600875,"[2.392436339583048,1.9352875269895216,-9.933020663415325]",179.7372644394985,1.8106319216534628,0.31355848497531724,1.7914649681476609,"[3.341528137471017,-4.626397613911922,-8.545629495395723]",1.0403290480007854,1.281494686001679,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,raw,FDP,rep04,True,accepted,True,available,71,0.324135959148407,"[695.2112774053822,21.57424296035981,531.7466216465656]",,"[1.6942877740117046,-2.421034165670827,-9.970053733977746]",10.398749393600875,"[2.392436339583048,1.9352875269895216,-9.933020663415325]",179.7372644394985,1.8106319216534628,0.31355848497531724,1.7914649681476609,"[3.341528137471017,-4.626397613911922,-8.545629495395723]",0.9482321420000517,1.1884335709983134,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,raw,FDP,rep05,True,accepted,True,available,71,0.324135959148407,"[695.2112774053822,21.57424296035981,531.7466216465656]",,"[1.6942877740117046,-2.421034165670827,-9.970053733977746]",10.398749393600875,"[2.392436339583048,1.9352875269895216,-9.933020663415325]",179.7372644394985,1.8106319216534628,0.31355848497531724,1.7914649681476609,"[3.341528137471017,-4.626397613911922,-8.545629495395723]",1.0374689740001486,1.2724793870002031,,,,,,[],,False,0
L04_wrist_charuco_20260915_104358_532673829,left,raw,FDP,warmup,False,accepted,True,available,71,0.324135959148407,"[695.2112774053822,21.57424296035981,531.7466216465656]",,"[1.6942877740117046,-2.421034165670827,-9.970053733977746]",10.398749393600875,"[2.392436339583048,1.9352875269895216,-9.933020663415325]",179.7372644394985,1.8106319216534628,0.31355848497531724,1.7914649681476609,"[3.341528137471017,-4.626397613911922,-8.545629495395723]",0.9359963850001805,1.1730721589992754,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,lingbot,FDP,rep01,True,accepted,True,unavailable,3,,"[962.7738648880893,-39.67208234668823,523.9612491715044]",,,,,,,,,,1.0397506820008857,1.2916743509995285,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,lingbot,FDP,rep02,True,accepted,True,unavailable,3,,"[962.7738648880893,-39.67208234668823,523.9612491715044]",,,,,,,,,,1.0136854379998113,1.2659040899998217,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,lingbot,FDP,rep03,True,accepted,True,unavailable,3,,"[962.7738648880893,-39.67208234668823,523.9612491715044]",,,,,,,,,,0.9219959800011566,1.1743578069999785,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,lingbot,FDP,rep04,True,accepted,True,unavailable,3,,"[962.7738648880893,-39.67208234668823,523.9612491715044]",,,,,,,,,,0.920188001000497,1.1721448360003706,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,lingbot,FDP,rep05,True,accepted,True,unavailable,3,,"[962.7738648880893,-39.67208234668823,523.9612491715044]",,,,,,,,,,0.9406405690006068,1.1920482570003514,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,lingbot,FDP,warmup,False,accepted,True,unavailable,3,,"[962.7738648880893,-39.67208234668823,523.9612491715044]",,,,,,,,,,0.9263201789999584,1.1785021270006837,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,raw,FDP,rep01,True,accepted,True,unavailable,3,,"[975.4469449298892,-47.22382103193523,519.4926013194118]",,,,,,,,,,1.000371758998881,1.2595382159997826,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,raw,FDP,rep02,True,accepted,True,unavailable,3,,"[975.4469449298892,-47.22382103193523,519.4926013194118]",,,,,,,,,,1.011295266000161,1.2701677990007738,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,raw,FDP,rep03,True,accepted,True,unavailable,3,,"[975.4469449298892,-47.22382103193523,519.4926013194118]",,,,,,,,,,0.9495972799995798,1.2107539939988783,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,raw,FDP,rep04,True,accepted,True,unavailable,3,,"[975.4469449298892,-47.22382103193523,519.4926013194118]",,,,,,,,,,1.0058378400008223,1.2648465480015147,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,raw,FDP,rep05,True,accepted,True,unavailable,3,,"[975.4469449298892,-47.22382103193523,519.4926013194118]",,,,,,,,,,1.015046730000904,1.2750336889985192,,,,,,[],,False,0
R01_wrist_charuco_20260915_093900_967150252,left,raw,FDP,warmup,False,accepted,True,unavailable,3,,"[975.4469449298892,-47.22382103193523,519.4926013194118]",,,,,,,,,,0.9708258729988302,1.2297254690001864,,,,,,[],,False,0
R01_wrist_charuco_20260915_094033_680788016,right,lingbot,FDP,rep01,True,accepted,True,available,9,0.3059366047382355,"[956.994233307606,-21.835382432892235,544.5164172259083]",,"[0.2910099805405464,2.1491900370818326,6.22997908566203]",6.596691900646286,"[-2.215691454303507,0.20690096819624884,6.210011868003008]",178.3553370357264,2.255396780950474,1.658532896735153,1.5432340260831818,"[-0.8750501395413668,0.09942648376732449,7.695445064780038]",0.9760631360004481,1.2683454710004298,,,,,,[],,False,0
R01_wrist_charuco_20260915_094033_680788016,right,lingbot,FDP,rep02,True,accepted,True,available,9,0.3059366047382355,"[956.994233307606,-21.835382432892235,544.5164172259083]",,"[0.2910099805405464,2.1491900370818326,6.22997908566203]",6.596691900646286,"[-2.215691454303507,0.20690096819624884,6.210011868003008]",178.3553370357264,2.255396780950474,1.658532896735153,1.5432340260831818,"[-0.8750501395413668,0.09942648376732449,7.695445064780038]",1.006689007001114,1.2983546539999224,,,,,,[],,False,0
R01_wrist_charuco_20260915_094033_680788016,right,lingbot,FDP,rep03,True,accepted,True,available,9,0.3059366047382355,"[956.994233307606,-21.835382432892235,544.5164172259083]",,"[0.2910099805405464,2.1491900370818326,6.22997908566203]",6.596691900646286,"[-2.215691454303507,0.20690096819624884,6.210011868003008]",178.3553370357264,2.255396780950474,1.658532896735153,1.5432340260831818,"[-0.8750501395413668,0.09942648376732449,7.695445064780038]",0.9998906609998812,1.3007118349996745,,,,,,[],,False,0
R01_wrist_charuco_20260915_094033_680788016,right,lingbot,FDP,rep04,True,accepted,True,available,9,0.3059366047382355,"[956.994233307606,-21.835382432892235,544.5164172259083]",,"[0.2910099805405464,2.1491900370818326,6.22997908566203]",6.596691900646286,"[-2.215691454303507,0.20690096819624884,6.210011868003008]",178.3553370357264,2.255396780950474,1.658532896735153,1.5432340260831818,"[-0.8750501395413668,0.09942648376732449,7.695445064780038]",1.0468492050003988,1.340249535998737,,,,,,[],,False,0
R01_wrist_charuco_20260915_094033_680788016,right,lingbot,FDP,rep05,True,accepted,True,available,9,0.3059366047382355,"[956.994233307606,-21.835382432892235,544.5164172259083]",,"[0.2910099805405464,2.1491900370818326,6.22997908566203]",6.596691900646286,"[-2.215691454303507,0.20690096819624884,6.210011868003008]",178.3553370357264,2.255396780950474,1.658532896735153,1.5432340260831818,"[-0.8750501395413668,0.09942648376732449,7.695445064780038]",0.9723972560004768,1.2636861689989018,,,,,,[],,False,0
